nconst,actor,primaryName,actress,knownForTitles,director,tconst,titleType,originalTitle,startYear,Drama,Comedy,Romance,Thriller,genres,job
nm0110497,1,Michael Brochard,0,tt0109478,0,tt0109478,movie,The Cool Surface,1993,0,0,0,1,Thriller,actor
nm0257534,1,Rolf Englehardt,0,tt0109478,0,tt0109478,movie,The Cool Surface,1993,0,0,0,1,Thriller,actor
nm0418125,1,Saul Janson,0,tt0109478,0,tt0109478,movie,The Cool Surface,1993,0,0,0,1,Thriller,actor
nm0716379,1,Brian Regalot,0,tt0109478,0,tt0109478,movie,The Cool Surface,1993,0,0,0,1,Thriller,actor
nm0863717,1,Paul Timms,0,tt0109478,0,tt0109478,movie,The Cool Surface,1993,0,0,0,1,Thriller,actor
nm0110779,0,Rachel Brodbrar,1,tt0038684,0,tt0038684,movie,Latin Quarter,1945,0,0,0,1,Thriller,actress
nm0111784,0,Alison Brookes,1,tt0104518,0,tt0104518,movie,Intimate Obsession,1992,0,0,1,0,Romance,actress
nm0253046,0,Claire Elder,1,tt0104518,0,tt0104518,movie,Intimate Obsession,1992,0,0,1,0,Romance,actress
nm0439972,0,Deborah Karpeles,1,tt0104518,0,tt0104518,movie,Intimate Obsession,1992,0,0,1,0,Romance,actress
nm0487009,0,Phyllis Lanoff,1,tt0104518,0,tt0104518,movie,Intimate Obsession,1992,0,0,1,0,Romance,actress
nm0112149,0,Maud Brooks,1,tt0005298,0,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,actress
nm0243291,1,Edwin Dupont,0,tt0005298,0,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,actor
nm0243343,1,Richard Dupont,0,tt0005298,0,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,actor
nm0263762,1,Martin E. Eville,0,tt0005298,0,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,actor
nm0296249,0,Marie Hubert Frohman,0,tt0005298,1,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,director
nm0745109,0,Celeste Rothe,1,tt0005298,0,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,actress
nm0792674,1,Will Sherrill Jr.,0,tt0005298,0,tt0005298,movie,The Fairy and the Waif,1915,1,0,0,0,Drama,actor
nm0113863,0,Joanne Brown,1,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actress
nm0114081,1,Leland Brown,0,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actor
nm0166468,0,Bo Cleveland,1,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actress
nm0184872,0,Marion Cowper-Rae,1,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actress
nm0554018,1,Danny Martins,0,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actor
nm0819892,1,Dick Spry,0,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actor
nm3068374,1,Robert Kane,0,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actor
nm3068538,0,Rosa Chagnon,1,tt0061782,0,tt0061782,movie,The Hostage,1967,0,0,0,1,Thriller,actress
nm0114041,0,Kitty Brown,1,tt0007150,0,tt0007150,movie,Out of the Drifts,1916,0,0,1,0,Romance,actress
nm0510387,1,DeWitt Lillibridge,0,tt0007150,0,tt0007150,movie,Out of the Drifts,1916,0,0,1,0,Romance,actor
nm0114269,0,Merren Brown,1,tt0106479,0,tt0106479,movie,Breaking Point,1994,0,0,0,1,Thriller,actress
nm0197136,1,Pat Dahlquist,0,tt0106479,0,tt0106479,movie,Breaking Point,1994,0,0,0,1,Thriller,actor
nm0114774,0,Tesa Brown,1,tt0110126,0,tt0110126,movie,In the Eye of the Snake,1990,0,0,0,1,Thriller,actress
nm0804283,1,Mac Skinner,0,tt0110126,0,tt0110126,movie,In the Eye of the Snake,1990,0,0,0,1,Thriller,actor
nm0920976,1,Nicolas Wenger,0,tt0110126,0,tt0110126,movie,In the Eye of the Snake,1990,0,0,0,1,Thriller,actor
nm0115056,0,Pearl Browne,1,tt0007637,0,tt0007637,movie,An American Widow,1917,0,1,0,0,Comedy,actress
nm0821692,1,Ernest Stallard,0,tt0007637,0,tt0007637,movie,An American Widow,1917,0,1,0,0,Comedy,actor
nm0115288,0,Laline Brownell,1,tt0004613,0,tt0004613,movie,Soldiers of Fortune,1914,1,0,0,0,Drama,actress
nm0489493,1,Ernest Laseby,0,tt0004613,0,tt0004613,movie,Soldiers of Fortune,1914,1,0,0,0,Drama,actor
nm0684893,1,Gus Piper,0,tt0004613,0,tt0004613,movie,Soldiers of Fortune,1914,1,0,0,0,Drama,actor
nm0115450,0,Cyril Bruce,0,tt0004319,1,tt0004319,movie,McVeagh of the South Seas,1914,1,0,0,0,Drama,director
nm0115455,1,David Bruce,0,tt0005085,0,tt0005085,movie,Children of the Ghetto,1915,1,0,0,0,Drama,actor
nm0115776,1,George Brugger,0,tt0005131,0,tt0005131,movie,A Continental Girl,1915,1,0,0,0,Drama,actor
nm0521562,0,Elys Lotus,1,tt0005131,0,tt0005131,movie,A Continental Girl,1915,1,0,0,0,Drama,actress
nm0116056,0,Sarah Brundage,1,tt0005658,0,tt0005658,movie,Love's Pilgrimage to America,1916,0,1,0,0,Comedy,actress
nm0444838,1,Thomas Keeswald,0,tt0005658,0,tt0005658,movie,Love's Pilgrimage to America,1916,0,1,0,0,Comedy,actor
nm0116636,1,George Brunton,0,tt0004188,0,tt0004188,movie,The Key to Yesterday,1914,1,0,0,0,Drama,actor
nm0118043,0,Lillian Buchanan,1,tt0004432,0,tt0004432,movie,One of Millions,1914,1,0,0,0,Drama,actress
nm0432915,1,Maximillian Jurgens,0,tt0004432,0,tt0004432,movie,One of Millions,1914,1,0,0,0,Drama,actor
nm0118544,1,Mr. Buckle,0,tt0052624,0,tt0052624,movie,Bezaubernde Arabella,1959,0,0,1,0,Romance,actor
nm0833737,1,Karl Strauch,0,tt0052624,0,tt0052624,movie,Bezaubernde Arabella,1959,0,0,1,0,Romance,actor
nm0118613,1,J.P. Buckley,0,tt0004230,0,tt0004230,movie,The Line-Up at Police Headquarters,1914,1,0,0,0,Drama,actor
nm0574681,1,John McVeigh,0,tt0004230,0,tt0004230,movie,The Line-Up at Police Headquarters,1914,1,0,0,0,Drama,actor
nm0118727,1,Charles Buckmaster,0,tt0011283,0,tt0011283,movie,Her Benny,1920,0,0,1,0,Romance,actor
nm0119508,0,Kayla Buglewicz,1,tt0113732,0,tt0113732,movie,The Maddening,1995,0,0,0,1,Thriller,actress
nm0917124,1,Rett Wedding,0,tt0113732,0,tt0113732,movie,The Maddening,1995,0,0,0,1,Thriller,actor
nm0121246,1,W. Burgermaster,0,tt0007189,0,tt0007189,movie,Plain Jane,1916,0,1,0,0,Comedy,actor
nm0122067,0,Hattie Burks,1,tt0007352,0,tt0007352,movie,Sins of Men,1916,0,1,0,0,Comedy,actress
nm0550146,1,H. Marriam,0,tt0007352,0,tt0007352,movie,Sins of Men,1916,0,1,0,0,Comedy,actor
nm0122402,0,Lois Burnett,1,tt0004416,0,tt0004416,movie,Officer 666,1914,0,1,0,0,Comedy,actress
nm0122732,0,Julia Burns,1,tt0008116,0,tt0008116,movie,The Honeymoon,1917,0,1,0,0,Comedy,actress
nm0126515,1,Christian Bzik,0,tt0075791,0,tt0075791,movie,Die Brüder,1977,0,0,1,0,Romance,actor
nm0127522,1,Dud Cabaquinhos,0,tt0078053,0,tt0078053,movie,Ópalo de fuego: Mercaderes del sexo,1980,0,0,0,1,Thriller,actor
nm0272895,1,Oscar Fernandes,0,tt0078053,0,tt0078053,movie,Ópalo de fuego: Mercaderes del sexo,1980,0,0,0,1,Thriller,actor
nm0685138,0,Maria Teresa Pires,1,tt0078053,0,tt0078053,movie,Ópalo de fuego: Mercaderes del sexo,1980,0,0,0,1,Thriller,actress
nm0128969,0,Viola Cain,1,tt0008389,0,tt0008389,movie,One Touch of Nature,1917,0,1,0,0,Comedy,actress
nm0130269,1,D. Callam,0,tt0004238,0,tt0004238,movie,Little Lord Fauntleroy,1914,1,0,0,0,Drama,actor
nm0262395,1,Fred Eustace,0,tt0004238,0,tt0004238,movie,Little Lord Fauntleroy,1914,1,0,0,0,Drama,actor
nm0614841,1,B. Murray,0,tt0004238,0,tt0004238,movie,Little Lord Fauntleroy,1914,1,0,0,0,Drama,actor
nm0652129,1,V. Osmond,0,tt0004238,0,tt0004238,movie,Little Lord Fauntleroy,1914,1,0,0,0,Drama,actor
nm0866771,1,F. Tomkins,0,tt0004238,0,tt0004238,movie,Little Lord Fauntleroy,1914,1,0,0,0,Drama,actor
nm0920250,0,Jane Wells,1,tt0004238,0,tt0004238,movie,Little Lord Fauntleroy,1914,1,0,0,0,Drama,actress
nm0131165,1,Dominique Camara,0,tt0115808,0,tt0115808,movie,Caméléone,1996,0,0,0,1,Thriller,actor
nm0453702,1,Ta Kim,0,tt0115808,0,tt0115808,movie,Caméléone,1996,0,0,0,1,Thriller,actor
nm0503184,1,Nicolas Leouzon,0,tt0115808,0,tt0115808,movie,Caméléone,1996,0,0,0,1,Thriller,actor
nm0657000,1,Eric Pajand,0,tt0115808,0,tt0115808,movie,Caméléone,1996,0,0,0,1,Thriller,actor
nm0131477,1,Alex Cameron,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0203430,1,Martin Davidson,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0334361,0,Fiona Graham-Bryce,1,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actress
nm0340693,1,Stuart Grey,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0373086,0,Juretta Hecksehr,1,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actress
nm0448814,1,Nick Kent,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0800987,0,Elizabeth Simpson,1,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actress
nm0804853,1,Doug Skrief,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0826995,1,David Stephens,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0875668,1,Timothy Tubs,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0893843,0,Annie Verdin,1,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actress
nm0932859,1,Chris Wilmot-Smith,0,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actor
nm0934187,0,Sue Wilson,1,tt0082773,0,tt0082773,movie,Mouche,1982,0,0,1,0,Romance,actress
nm0132198,1,Allan Campbell,0,tt0003973,0,tt0003973,movie,A Florida Enchantment,1914,0,1,0,0,Comedy,actor
nm0133622,1,Cid Canaveral,0,tt0080608,0,tt0080608,movie,Demasiado para Gálvez,1981,0,0,0,1,Thriller,actor
nm0671443,1,Robert G. Peláez,0,tt0080608,0,tt0080608,movie,Demasiado para Gálvez,1981,0,0,0,1,Thriller,actor
nm0134002,1,Did. Canivez,0,tt0032445,0,tt0032445,movie,Ergens in Nederland,1940,0,0,1,0,Romance,actor
nm0811205,1,Jac Snoek,0,tt0032445,0,tt0032445,movie,Ergens in Nederland,1940,0,0,1,0,Romance,actor
nm1446989,0,Asta Lee,1,tt0032445,0,tt0032445,movie,Ergens in Nederland,1940,0,0,1,0,Romance,actress
nm0135178,1,Mel Capiz,0,tt0106665,0,tt0106665,movie,Dark Tide,1994,0,0,0,1,Thriller,actor
nm0488008,1,Slao Larawan,0,tt0106665,0,tt0106665,movie,Dark Tide,1994,0,0,0,1,Thriller,actor
nm0659869,1,Eucenio Pantolino,0,tt0106665,0,tt0106665,movie,Dark Tide,1994,0,0,0,1,Thriller,actor
nm0137995,0,Pernilla Carlson,1,tt0117053,0,tt0117053,movie,Mind Games,1996,0,0,0,1,Thriller,actress
nm0194217,0,Alex Cymrot,1,tt0117053,0,tt0117053,movie,Mind Games,1996,0,0,0,1,Thriller,actress
nm0222335,1,Luke Dever,0,tt0117053,0,tt0117053,movie,Mind Games,1996,0,0,0,1,Thriller,actor
nm0783554,1,Michael Seltzer,0,tt0117053,0,tt0117053,movie,Mind Games,1996,0,0,0,1,Thriller,actor
nm0846203,0,Maggie Tack,1,tt0117053,0,tt0117053,movie,Mind Games,1996,0,0,0,1,Thriller,actress
nm0139694,1,Ernest Carr,0,tt0005322,0,tt0005322,movie,The Fight,1915,1,0,0,0,Drama,actor
nm0188806,1,Tim Cronin,0,tt0005322,0,tt0005322,movie,The Fight,1915,1,0,0,0,Drama,actor
nm0445799,1,John E. Kellerd,0,tt0005322,0,tt0005322,movie,The Fight,1915,1,0,0,0,Drama,actor
nm0581454,1,Charles Merriwell,0,tt0005322,0,tt0005322,movie,The Fight,1915,1,0,0,0,Drama,actor
nm0140586,0,Phyllis Carrington,1,tt0005770,0,tt0005770,movie,The Morals of Marcus,1915,0,1,0,0,Comedy,actress
nm0141198,0,Carola Carson,1,tt0009321,0,tt0009321,movie,Love Watches,1918,0,1,0,0,Comedy,actress
nm0143389,0,Cathy Casey,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm0721806,0,Julie Marie Reynolds,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm14830472,1,Thomas McMenamin,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830473,1,John McMenamin,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830474,1,Paul Deane,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830475,1,John McDaid,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830476,0,Enna May,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm14830477,0,Leanbh Taylor Feeney,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm14830478,0,Charli Doherty,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm14830479,1,Liam Donnelly,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830480,1,Sean Green,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830481,1,Lawrence Elliott,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830482,1,Billy McFeely,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830483,1,John Harris,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830484,1,Tom Collins,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830485,1,Eddy Doherty,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830486,1,Brian Hagerty,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830487,1,Paddy O'Carroll,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830488,0,Paula Doherty,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm14830489,0,Orla Kavanagh,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm14830490,1,George Kelly,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830491,1,George Kilkie,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830492,1,Paddy McCafferty,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm14830493,1,Brendan Gunn,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm2937033,0,Irene Bates,1,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actress
nm2937113,1,Declan McLaughlin,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm2938163,1,Seán Doherty,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm2938215,1,Brendan Mac Gabhann,0,tt0102080,0,tt0102080,movie,Hush-a-Bye Baby,1990,0,0,1,0,Romance,actor
nm0144196,1,J.M. Cassidy,0,tt0005405,0,tt0005405,movie,The Goose Girl,1915,0,0,1,0,Romance,actor
nm0241834,1,E.N. Dunbar,0,tt0005405,0,tt0005405,movie,The Goose Girl,1915,0,0,1,0,Romance,actor
nm0425860,0,Miss Johnson,1,tt0005405,0,tt0005405,movie,The Goose Girl,1915,0,0,1,0,Romance,actress
nm0144622,1,William Castelet,0,tt0005036,0,tt0005036,movie,A Bunch of Keys,1915,0,1,0,0,Comedy,actor
nm0146782,0,Michelina Cavaliere,1,tt0071280,0,tt0071280,movie,Carnalità,1974,0,0,0,1,Thriller,actress
nm0302032,0,Fiorella Galgano,1,tt0071280,0,tt0071280,movie,Carnalità,1974,0,0,0,1,Thriller,actress
nm0644762,0,Assunta Oglio,1,tt0071280,0,tt0071280,movie,Carnalità,1974,0,0,0,1,Thriller,actress
nm0817157,0,Clara Spatafora,1,tt0071280,0,tt0071280,movie,Carnalità,1974,0,0,0,1,Thriller,actress
nm0149084,1,Tony Cesere,0,tt0077306,0,tt0077306,movie,Cat in the Cage,1978,0,0,0,1,Thriller,actor
nm0243936,1,Paul Durazzo,0,tt0077306,0,tt0077306,movie,Cat in the Cage,1978,0,0,0,1,Thriller,actor
nm0291325,1,Frederick Franklain,0,tt0077306,0,tt0077306,movie,Cat in the Cage,1978,0,0,0,1,Thriller,actor
nm0149387,0,Jessica Chacoa,1,tt0109257,0,tt0109257,movie,Beyond Desire,1994,0,0,0,1,Thriller,actress
nm0304952,1,Jonathan Garber,0,tt0109257,0,tt0109257,movie,Beyond Desire,1994,0,0,0,1,Thriller,actor
nm0379602,0,Joe Hernandez,0,tt0109257,1,tt0109257,movie,Beyond Desire,1994,0,0,0,1,Thriller,director
nm0456638,1,Dwain Kirkland,0,tt0109257,0,tt0109257,movie,Beyond Desire,1994,0,0,0,1,Thriller,actor
nm0760259,0,Sammy Sams,1,tt0109257,0,tt0109257,movie,Beyond Desire,1994,0,0,0,1,Thriller,actress
nm0884043,0,Virginia Valenta,1,tt0109257,0,tt0109257,movie,Beyond Desire,1994,0,0,0,1,Thriller,actress
nm0149419,0,Lois Chacón,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm0218000,0,Katja Delvon,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm0222010,0,Norma Christine Deumner,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm0279140,1,Terry Fischer,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm0479588,1,Michel Laborde,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm0483303,1,Serge 'Lydie' Lambert,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm0955018,1,Alain Zerar,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1050861,0,Sabrina,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm1171319,0,Katia,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm1173606,1,Frank van Malder,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1220168,1,Firmin Allary,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1220180,1,Dimitri Anastasiades,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1220561,1,Thean Decco,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1220785,1,Joris Ghekire,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1220841,1,Peter Grunewald,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1220991,1,Vincent Jongen,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1221319,1,Rio Menegazzi,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1221340,1,Michel Minuzzi,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1221523,1,Dirk Pierloot,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1221701,1,Roger Sabo,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1221795,0,Patrice Septier,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm1221850,1,Jean-Paul Souille,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1221961,1,Boas Toorgeman,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222022,1,Jan Vanderborght,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222023,1,Johan Vandermeulen,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222031,1,Christ Vermandere,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222141,1,Henri de Blaere,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222142,1,Patrick de Breuck,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222144,1,Josef de Busschere,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222148,0,Marnix de Kuyper,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm1222173,1,Annick van Avermaet,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222174,1,Robert van Cleemput,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222175,1,Marc van Crombrugge,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222176,1,Gaston van Laere,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222213,1,Patrick Boets,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222216,1,Didier Bouillon,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1222237,0,Jo Bertrand,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm1552461,1,Mike Vanderstraete,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1554568,1,Charles De Wael,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1554577,1,Julien Demey,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1554800,1,Piet Labian,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1554853,1,Alfons Maes,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1554959,1,Michel Olemans,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1554983,1,Louis Parez,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1555054,1,Tony Roels,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1555056,1,Francis Rolot,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1555257,1,Willy Wouters,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1555262,1,Marco Wyn,0,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actor
nm1555474,0,Jean Haster,1,tt0093504,0,tt0093504,movie,Mascara,1987,0,0,0,1,Thriller,actress
nm0152148,1,Assani Chapi,0,tt0102930,0,tt0102930,movie,Simple mortel,1991,0,0,0,1,Thriller,actor
nm0234642,1,Gérard Douarin,0,tt0102930,0,tt0102930,movie,Simple mortel,1991,0,0,0,1,Thriller,actor
nm0669547,1,Pierre Pech,0,tt0102930,0,tt0102930,movie,Simple mortel,1991,0,0,0,1,Thriller,actor
nm0152310,0,Blanche Chapman,1,tt0004365,0,tt0004365,movie,Mrs. Wiggs of the Cabbage Patch,1914,1,0,0,0,Drama,actress
nm0478380,0,La Belle Carmen,1,tt0004365,0,tt0004365,movie,Mrs. Wiggs of the Cabbage Patch,1914,1,0,0,0,Drama,actress
nm0153678,1,Albert Chase,0,tt0014712,0,tt0014712,movie,The Beloved Vagabond,1923,0,0,1,0,Romance,actor
nm0153700,1,Brendon Chase,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0222355,0,Alexis Devereaux,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0238446,0,Pamela Dru,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0296840,1,Brad Frye,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0317869,1,Sasha Gil,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0411439,0,Anne Israel,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0414525,0,Lori Beth Jacobs,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0491156,0,Toni Laurence,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0498077,0,Rhona Lee,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0579839,1,Ira Mensur,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0642706,1,Stephen O'Shen,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0706429,1,Brick Rage,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0801131,0,Monica Simpson,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0806401,1,Brendan Smaldling,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
nm0834950,0,Brynn Strong,1,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actress
nm0862596,1,Jim Tiberius,0,tt0106313,0,tt0106313,movie,Concealed Weapon,1994,0,0,0,1,Thriller,actor
